Geo,Year,Latitude,Longitude
48201540504,2019,29.8464571,-95.6430845
48201421802,2019,29.685661,-95.4808616
48201410705,2019,29.7366033,-95.3940763
48201542104,2019,29.837111,-95.7106044
48201542203,2019,29.8583283,-95.7371666
48201541302,2019,29.8730288,-95.6763863
48201423304,2019,29.6607543,-95.5203499
48201331603,2019,29.6267678,-95.3499492
48201454504,2019,29.7582959,-95.693914
48201542103,2019,29.8572378,-95.6965551
48201451604,2019,29.7681348,-95.632999
48201550901,2019,29.9512831,-95.4937683
48201334101,2019,29.6624999,-95.39349
48201240705,2019,30.0147192,-95.4097904
48201250306,2019,29.968714,-95.2072885
48201553202,2019,30.0318213,-95.4458248
48201241502,2019,29.944954,-95.2964849
48201250406,2019,29.9849665,-95.1866776
48201554805,2019,30.0311806,-95.583542
48201551704,2019,29.900454,-95.5761548
48201552003,2019,29.9248033,-95.5937346
48201241002,2019,30.0560607,-95.3374648
48201550407,2019,29.9779675,-95.4575753
48201550405,2019,29.9919402,-95.469782
48201550303,2019,29.9765913,-95.4273556
48201240706,2019,29.9798438,-95.399757
48201454503,2019,29.7716569,-95.7090582
48201555101,2019,30.0789393,-95.4883887
48201521401,2019,29.829259,-95.5024151
48201530101,2019,29.8153484,-95.4524726
48201453902,2019,29.6784422,-95.622366
48201550403,2019,29.9729737,-95.4315077
48201541802,2019,29.7918917,-95.7000975
48201250102,2019,29.9768873,-95.247633
48201543007,2019,29.947897,-95.7035418
48201543008,2019,29.8869772,-95.6893703
48201553101,2019,30.0214429,-95.4664935
48201541009,2019,29.9123378,-95.6592289
48201240906,2019,30.0238653,-95.3170674
48201540904,2019,29.8896332,-95.6337961
48201452701,2019,29.6963073,-95.618999
48201522102,2019,29.8157781,-95.5314944
48201522001,2019,29.8297802,-95.538513
48201554410,2019,29.9597853,-95.6538808
48201555503,2019,30.0371605,-95.6531192
48201232405,2019,29.8210792,-95.1921157
48201220701,2019,29.8413115,-95.350702
48201320202,2019,29.689568,-95.2711577
48201320201,2019,29.7009123,-95.2681003
48201313802,2019,29.6881522,-95.3760594
48201430102,2019,29.7763851,-95.4703505
48201510602,2019,29.774322,-95.4175569
48201510801,2019,29.7666964,-95.4167219
48201510901,2019,29.780896,-95.4210644
48201511004,2019,29.7950372,-95.4256842
48201221302,2019,29.8523203,-95.3662381
48201311501,2019,29.7052377,-95.2868304
48201311502,2019,29.709965,-95.2795647
48201511502,2019,29.8086883,-95.3903678
48201333203,2019,29.6597943,-95.2630572
48201341203,2019,29.541553,-95.0979108
48201311701,2019,29.6992092,-95.3128178
48201313202,2019,29.7071865,-95.3693828
48201313101,2019,29.7062143,-95.3820336
48201312601,2019,29.7217905,-95.3845987
48201312603,2019,29.7268636,-95.3779522
48201232901,2019,29.8003936,-95.1995606
48201232802,2019,29.7851888,-95.2076883
48201541206,2019,29.8864369,-95.676694
48201251504,2019,30.0658735,-95.1752915
48201253501,2019,29.7764873,-94.9848907
48201253201,2019,29.7988564,-94.9323333
48201253602,2019,29.7522771,-94.9855197
48201423204,2019,29.6684916,-95.5318167
48201433602,2019,29.6729653,-95.5525108
48201251702,2019,30.0157224,-95.0839049
48201252202,2019,29.8412913,-95.1473693
48201333205,2019,29.6630381,-95.2749989
48201253202,2019,29.7892346,-94.9908547
48201452703,2019,29.6970297,-95.6391055
48201422405,2019,29.6594912,-95.5070287
48201251904,2019,29.9373826,-95.1037491
48201253101,2019,29.8111578,-94.9913885
48201252902,2019,29.8153898,-95.0412885
48201433506,2019,29.6794797,-95.5541748
48201321001,2019,29.6322318,-95.2288977
48201314004,2019,29.6872016,-95.397622
48201432302,2019,29.7308302,-95.5462955
48201551102,2019,29.9697605,-95.4768191
48201240707,2019,29.9793845,-95.4146765
48201411802,2019,29.7281886,-95.4187689
48201533401,2019,29.8915091,-95.433663
48201421203,2019,29.7239806,-95.4871024
48201452002,2019,29.7316548,-95.6011145
48201451404,2019,29.7505376,-95.621921
48201541007,2019,29.9381563,-95.6709551
48201250407,2019,29.9707488,-95.1906464
48201240505,2019,29.9520504,-95.3944208
48201554904,2019,30.070044,-95.5211691
48201554907,2019,30.0770221,-95.5344217
48201543006,2019,29.9089598,-95.708362
48201555305,2019,30.147498,-95.5291406
48201542107,2019,29.8722427,-95.6878599
48201542201,2019,29.8702618,-95.726161
48201233501,2019,29.7646709,-95.2330995
48201440101,2019,29.6506227,-95.559587
48201323602,2019,29.6399305,-95.1873105
48201312501,2019,29.7431037,-95.3699612
48201510702,2019,29.7682184,-95.4037047
48201431204,2019,29.745188,-95.5037723
48201533301,2019,29.8722441,-95.418276
48201221501,2019,29.8620041,-95.3929558
48201410801,2019,29.7364644,-95.4049911
48201432705,2019,29.7253976,-95.4962756
48201313901,2019,29.6945254,-95.3831759
48201314003,2019,29.6919314,-95.3978089
48201314402,2019,29.6886576,-95.4100413
48201412201,2019,29.7092496,-95.4082503
48201411902,2019,29.7266021,-95.3929645
48201313801,2019,29.6887347,-95.3695345
48201350604,2019,29.5414788,-95.1843718
48201222504,2019,29.9230752,-95.404839
48201333501,2019,29.6683005,-95.2801569
48201333302,2019,29.6374862,-95.2594602
48201552902,2019,29.9945434,-95.5178223
48201431505,2019,29.754609,-95.4842534
48201520302,2019,29.7987278,-95.4802566
48201520301,2019,29.7986856,-95.4719357
48201410704,2019,29.7422384,-95.38543
48201511003,2019,29.7954445,-95.4339739
48201511202,2019,29.8042125,-95.4172883
48201432706,2019,29.7291733,-95.4937956
48201511501,2019,29.8083233,-95.4058178
48201350803,2019,29.5299023,-95.1496325
48201221601,2019,29.8927029,-95.4068945
48201432003,2019,29.7347013,-95.4870018
48201431303,2019,29.7405491,-95.4988604
48201432102,2019,29.7337526,-95.5079975
48201551501,2019,29.9460826,-95.558878
48201250601,2019,29.9882075,-95.2643555
48201241201,2019,30.0384045,-95.3889323
48201241105,2019,30.0439159,-95.3652759
48201554809,2019,30.0537697,-95.5753629
48201532102,2019,29.8493374,-95.4859978
48201532302,2019,29.855131,-95.4952511
48201350104,2019,29.5942512,-95.256143
48201551601,2019,29.9298646,-95.5565503
48201411504,2019,29.7353929,-95.4329529
48201411506,2019,29.7330676,-95.4394595
48201411505,2019,29.7355709,-95.4447356
48201220702,2019,29.8274619,-95.3485071
48201341001,2019,29.552006,-95.1364905
48201251903,2019,29.958112,-95.116828
48201322702,2019,29.7060332,-95.1668094
48201431902,2019,29.7364815,-95.4641258
48201431803,2019,29.745855,-95.4654037
48201431701,2019,29.762256,-95.4622848
48201431702,2019,29.7567464,-95.4704788
48201431804,2019,29.7479826,-95.4590542
48201430101,2019,29.7802489,-95.4638738
48201510902,2019,29.7861896,-95.434341
48201510802,2019,29.7713829,-95.4386021
48201232704,2019,29.797785,-95.2118128
48201232703,2019,29.7732559,-95.2217304
48201341102,2019,29.5472894,-95.1182423
48201431901,2019,29.7295833,-95.4646225
48201431506,2019,29.7562729,-95.4799066
48201232902,2019,29.800392,-95.1872051
48201510601,2019,29.7738473,-95.403195
48201510302,2019,29.7868983,-95.3824843
48201333204,2019,29.6596818,-95.2745514
48201312902,2019,29.7146857,-95.3646164
48201312901,2019,29.7141893,-95.35729
48201410202,2019,29.7550071,-95.3918669
48201350101,2019,29.5697166,-95.2085991
48201411507,2019,29.7381671,-95.4385028
48201411301,2019,29.7530335,-95.4529919
48201410502,2019,29.7491,-95.3850823
48201350103,2019,29.5703291,-95.250187
48201210500,2019,29.7952549,-95.3603917
48201221400,2019,29.8534357,-95.391567
48201210600,2019,29.8070404,-95.3653598
48201210700,2019,29.8067305,-95.3535208
48201313000,2019,29.7200378,-95.3744784
48201543100,2019,29.9626481,-95.8506413
48201420400,2019,29.6575147,-95.4559003
48201511100,2019,29.8081903,-95.427545
48201540200,2019,29.823358,-95.5697134
48201231100,2019,29.8277499,-95.2500065
48201231300,2019,29.8582183,-95.2726329
48201231500,2019,29.859841,-95.2965469
48201231600,2019,29.8617444,-95.3074845
48201231700,2019,29.8761202,-95.3198604
48201340900,2019,29.5706592,-95.1599779
48201230300,2019,29.8347332,-95.3127198
48201423500,2019,29.6509447,-95.5411795
48201420100,2019,29.6734152,-95.4357401
48201241400,2019,30.0851921,-95.4057872
48201343100,2019,29.6588158,-95.0784324
48201310400,2019,29.7514647,-95.3287113
48201320100,2019,29.6946691,-95.2812699
48201210800,2019,29.7943827,-95.3450894
48201210900,2019,29.8041585,-95.3312426
48201231800,2019,29.8763695,-95.3077825
48201231900,2019,29.8790854,-95.2745726
48201232000,2019,29.9035599,-95.2713048
48201232100,2019,29.9054154,-95.3072963
48201230400,2019,29.8305873,-95.325201
48201511400,2019,29.7957877,-95.383124
48201313902,2019,29.6832036,-95.3862954
48201341304,2019,29.5706318,-95.0924885
48201211102,2019,29.7870675,-95.3275202
48201341204,2019,29.5514925,-95.0770925
48201211501,2019,29.7638631,-95.2929525
48201211502,2019,29.7646425,-95.307671
48201311002,2019,29.7445004,-95.2951074
48201211301,2019,29.7764213,-95.3335041
48201211101,2019,29.7870574,-95.3359408
48201340701,2019,29.5584075,-95.1305252
48201510701,2019,29.762792,-95.4038229
48201552701,2019,29.9705797,-95.5483846
48201552802,2019,29.9759575,-95.5301385
48201453901,2019,29.685336,-95.6286604
48201250802,2019,30.0225516,-95.1622602
48201251701,2019,30.036491,-95.103554
48201250902,2019,30.047138,-95.1440815
48201553601,2019,30.028144,-95.497809
48201240803,2019,30.0304915,-95.4173916
48201232201,2019,29.9281658,-95.2897233
48201222701,2019,29.9351146,-95.3049006
48201410101,2019,29.7548997,-95.3821568
48201410602,2019,29.7493804,-95.3778889
48201980700,2019,29.762179,-95.365248
48201510202,2019,29.7710447,-95.3873012
48201410102,2019,29.7591689,-95.3790614
48201410201,2019,29.7589404,-95.3910167
48201510201,2019,29.764735,-95.3857825
48201341600,2019,29.5915864,-95.012444
48201310800,2019,29.7299752,-95.3107949
48201233300,2019,29.7542552,-95.2006244
48201232500,2019,29.8059971,-95.2502681
48201454400,2019,29.7454505,-95.6690868
48201432402,2019,29.7238351,-95.5519751
48201432401,2019,29.7231758,-95.5432705
48201452401,2019,29.7139369,-95.5795752
48201450401,2019,29.7732999,-95.6099354
48201452204,2019,29.7330201,-95.5683818
48201432301,2019,29.7324592,-95.5413274
48201452203,2019,29.7317086,-95.5619818
48201454305,2019,29.7269102,-95.6489919
48201454304,2019,29.7227135,-95.6578548
48201452702,2019,29.6955682,-95.6307057
48201452103,2019,29.7315502,-95.5754462
48201451004,2019,29.7387558,-95.5848866
48201451407,2019,29.739641,-95.6163322
48201450803,2019,29.7530873,-95.5683386
48201422304,2019,29.6531035,-95.506412
48201331501,2019,29.634145,-95.3590655
48201412902,2019,29.6862533,-95.445239
48201412901,2019,29.6850348,-95.452935
48201543202,2019,29.8098912,-95.605573
48201554408,2019,30.003513,-95.6730825
48201554406,2019,30.0135715,-95.714333
48201320902,2019,29.6477918,-95.2317334
48201342801,2019,29.6860043,-95.102856
48201232801,2019,29.7880273,-95.1983573
48201322701,2019,29.6950477,-95.1662502
48201253502,2019,29.7785633,-95.012249
48201533302,2019,29.8793086,-95.4249141
48201252601,2019,29.7911155,-95.1159594
48201252602,2019,29.8422106,-95.1122938
48201252901,2019,29.814116,-95.0735465
48201533402,2019,29.8848401,-95.4453403
48201533903,2019,29.9218656,-95.4861431
48201541701,2019,29.8204624,-95.6562593
48201541902,2019,29.825727,-95.6982359
48201241503,2019,29.9589078,-95.3477716
48201240503,2019,29.9497216,-95.3889544
48201222702,2019,29.9351531,-95.3408688
48201550102,2019,29.9417695,-95.4293818
48201250403,2019,30.0011721,-95.1425237
48201250801,2019,30.0140464,-95.1517558
48201555001,2019,30.067281,-95.460054
48201533804,2019,29.9144722,-95.4612214
48201333801,2019,29.6177853,-95.2911513
48201252002,2019,29.8906515,-95.1693923
48201240400,2019,29.9875102,-95.3732973
48201532200,2019,29.8569939,-95.4844214
48201555200,2019,30.0968234,-95.4685384
48201431600,2019,29.764816,-95.4842774
48201340400,2019,29.5814459,-95.112162
48201310900,2019,29.7357279,-95.3009728
48201252500,2019,29.7661133,-95.1281275
48201452300,2019,29.7078193,-95.5654888
48201412500,2019,29.7086859,-95.4354835
48201531000,2019,29.8251751,-95.4199886
48201552200,2019,29.9523563,-95.6385056
48201341700,2019,29.6232275,-95.0105383
48201321800,2019,29.6876863,-95.2376936
48201311200,2019,29.7189931,-95.2991593
48201211000,2019,29.7970912,-95.3321489
48201211200,2019,29.7981731,-95.3203735
48201211400,2019,29.7658176,-95.3288618
48201232600,2019,29.7844995,-95.2495802
48201413000,2019,29.6974479,-95.4423158
48201420800,2019,29.684459,-95.4692251
48201251800,2019,29.9733747,-95.0333022
48201540700,2019,29.857098,-95.6131462
48201252800,2019,29.8576461,-95.0195754
48201411600,2019,29.735475,-95.453745
48201332900,2019,29.690418,-95.2904739
48201254800,2019,29.7455562,-95.008638
48201221800,2019,29.882525,-95.3610554
48201221900,2019,29.8818677,-95.3491038
48201222000,2019,29.8680795,-95.336921
48201520400,2019,29.8068975,-95.4769954
48201350700,2019,29.526809,-95.1859998
48201341400,2019,29.5917747,-95.0695211
48201310600,2019,29.732539,-95.3248198
48201254700,2019,29.7034554,-94.9581652
48201322600,2019,29.6986487,-95.1560466
48201310700,2019,29.7223865,-95.3144687
48201231200,2019,29.875083,-95.2473537
48201222100,2019,29.8789474,-95.3349019
48201222200,2019,29.8931361,-95.3251662
48201222300,2019,29.8959119,-95.3513748
48201211900,2019,29.783817,-95.2995098
48201422000,2019,29.6620014,-95.4846575
48201211600,2019,29.7809192,-95.3115924
48201211700,2019,29.7965959,-95.3043165
48339694207,2019,30.3840643,-95.5660832
48339690404,2019,30.2335304,-95.5913979
48339694002,2019,30.3642126,-95.2808083
48339694106,2019,30.4669022,-95.465513
48339692501,2019,30.125928,-95.175475
48339692605,2019,30.1405066,-95.2361336
48339693901,2019,30.3599537,-95.4304271
48339694105,2019,30.4149558,-95.4762494
48339694001,2019,30.3779524,-95.3771402
48339694107,2019,30.4695303,-95.3966256
48339692401,2019,30.0859668,-95.2183552
48339692402,2019,30.0641127,-95.2358321
48339692202,2019,30.2183603,-95.3798179
48339690609,2019,30.213181,-95.5229131
48339692007,2019,30.1088906,-95.4061971
48339692201,2019,30.2221194,-95.3449342
48339693304,2019,30.2643076,-95.4719081
48339693104,2019,30.3113693,-95.432903
48339694208,2019,30.3827711,-95.5042378
48339690610,2019,30.2213274,-95.4971704
48339692304,2019,30.0981806,-95.2643719
48339692101,2019,30.2232041,-95.4296706
48339691403,2019,30.1166782,-95.4510219
48339694204,2019,30.453112,-95.5488731
48339693702,2019,30.3543444,-95.5045465
48339690101,2019,30.1255959,-95.782922
48201531200,2019,29.8271285,-95.4528622
48201342900,2019,29.6716312,-95.1049703
48201312300,2019,29.7378633,-95.3604134
48339694304,2019,30.4226369,-95.6247799
48339693202,2019,30.2527403,-95.4389158
48339693103,2019,30.3063329,-95.4477771
48339690701,2019,30.2115411,-95.4721632
48339691402,2019,30.1179706,-95.4733055
48339693503,2019,30.3179594,-95.4650956
48339693902,2019,30.3241138,-95.4237478
48339692006,2019,30.1232302,-95.3902449
48339693301,2019,30.2988009,-95.50295
48339690603,2019,30.1714221,-95.5655424
48339690605,2019,30.1951366,-95.5479169
48339690606,2019,30.1972642,-95.5719808
48339690607,2019,30.2067256,-95.5394464
48339690604,2019,30.1793802,-95.5859054
48339692005,2019,30.1351179,-95.4003285
48339693904,2019,30.3340149,-95.4467845
48339694402,2019,30.3246608,-95.6119253
48339692301,2019,30.1405171,-95.3033768
48339694602,2019,30.3433687,-95.7309175
48339694306,2019,30.3937356,-95.6253499
48201332000,2019,29.6722584,-95.3472142
48201412600,2019,29.7149457,-95.4441139
48201231400,2019,29.8637479,-95.2870796
48201252700,2019,29.9167216,-95.0200269
48201532700,2019,29.8765275,-95.4814196
48201530200,2019,29.8161831,-95.424873
48201555600,2019,30.058696,-95.7296478
48201220100,2019,29.8151628,-95.3434635
48201220200,2019,29.8165562,-95.3649369
48339693001,2019,30.2952317,-95.2712264
48201222800,2019,29.9234175,-95.3657928
48201222900,2019,29.9142916,-95.3450125
48201223100,2019,29.9236934,-95.3245004
48201220300,2019,29.8242369,-95.3656588
48201220400,2019,29.831578,-95.3663222
48201220500,2019,29.8362058,-95.3814642
48201220600,2019,29.8418052,-95.3668801
48201230100,2019,29.8138484,-95.330229
48201230200,2019,29.8199173,-95.3073371
48201230500,2019,29.8484539,-95.3283761
48201230600,2019,29.8448725,-95.3092658
48201230700,2019,29.8530072,-95.3099266
48201230800,2019,29.8398272,-95.2937237
48167723700,2019,29.3437883,-94.9829223
48201210400,2019,29.7864417,-95.3621992
48201220800,2019,29.8308466,-95.3387038
48201220900,2019,29.8488405,-95.3376376
48201221000,2019,29.8603325,-95.3448895
48201221100,2019,29.860055,-95.3546869
48201221200,2019,29.8645953,-95.3740348
48201230900,2019,29.818201,-95.282634
48201231000,2019,29.8401714,-95.2786836
48201251600,2019,30.1007294,-95.112658
48201332300,2019,29.6665605,-95.3233636
48201254200,2019,29.7287156,-94.9645049
48201252400,2019,29.7816516,-95.1428602
48201313400,2019,29.694189,-95.3381856
48201313500,2019,29.6887139,-95.3478932
48201313600,2019,29.6916477,-95.3575745
48201313700,2019,29.6975415,-95.3665463
48201250500,2019,29.9929597,-95.1954273
48167724000,2019,29.3510179,-94.823586
48167724300,2019,29.3077042,-94.7803622
48167724400,2019,29.299008,-94.7843945
48167724500,2019,29.3037509,-94.7945196
48167724600,2019,29.2976535,-94.8080731
48167724700,2019,29.2946041,-94.7998089
48167724800,2019,29.2920594,-94.7927922
48167725000,2019,29.2831185,-94.808191
48167725100,2019,29.2907716,-94.8095777
48201253700,2019,29.7654725,-94.973955
48167725200,2019,29.288466,-94.825915
48167990000,2019,29.317409,-94.7274193
48167723501,2019,29.3592585,-95.0687489
48339694206,2019,30.4149423,-95.5585362
48339694309,2019,30.3733098,-95.6127268
48339694305,2019,30.3979468,-95.6055398
48339694307,2019,30.3556473,-95.579448
48339694104,2019,30.4268094,-95.4183889
48339692803,2019,30.2235319,-95.140744
48339690608,2019,30.2197029,-95.5413296
48339690408,2019,30.1772288,-95.6339805
48201253800,2019,29.766428,-94.9479552
48201253900,2019,29.7529642,-94.9334749
48201254000,2019,29.7343474,-94.9429906
48201254100,2019,29.7463599,-94.9558793
48201433400,2019,29.6846053,-95.5409273
48201450100,2019,29.7772428,-95.5669287
48201450200,2019,29.7792596,-95.5795765
48201450500,2019,29.7786592,-95.6346705
48201450600,2019,29.7709259,-95.6163028
48201450700,2019,29.7667791,-95.5828997
48201450900,2019,29.7420701,-95.5651151
48201451100,2019,29.7560155,-95.5807553
48201451200,2019,29.7548337,-95.5970018
48201421700,2019,29.6869475,-95.4877251
48201341800,2019,29.6339494,-95.0245468
48201451700,2019,29.7324585,-95.633194
48201451800,2019,29.7188585,-95.6342779
48201421900,2019,29.6713977,-95.4847512
48201422100,2019,29.6482654,-95.4870792
48201422200,2019,29.6401541,-95.5018992
48201342100,2019,29.655812,-95.1424321
48201342200,2019,29.6735514,-95.1465361
48201342300,2019,29.673705,-95.131227
48201342400,2019,29.6958294,-95.1477075
48201342500,2019,29.697306,-95.1317655
48201342700,2019,29.6960655,-95.1188728
48201422800,2019,29.6900285,-95.517789
48201422900,2019,29.6820045,-95.5298306
48201423100,2019,29.6647245,-95.5494555
48201343000,2019,29.65813,-95.107354
48201343200,2019,29.6581158,-95.0553648
48201423600,2019,29.6337489,-95.520956
48201412300,2019,29.7157544,-95.4241774
48201412400,2019,29.7161946,-95.4352661
48201332600,2019,29.6749892,-95.3068102
48201412700,2019,29.7135,-95.453667
48201412800,2019,29.6981361,-95.4532887
48201413100,2019,29.6983955,-95.4327891
48339693002,2019,30.2981073,-95.3476052
48201430200,2019,29.7759823,-95.4847472
48201430300,2019,29.7726912,-95.4980795
48201430400,2019,29.7565146,-95.5154397
48201430500,2019,29.7798455,-95.5191678
48201420200,2019,29.6674366,-95.4440195
48201430600,2019,29.7647541,-95.5317578
48201430700,2019,29.7770812,-95.5388154
48201430800,2019,29.77607,-95.5529434
48201430900,2019,29.7578719,-95.5432087
48201332700,2019,29.6850652,-95.3137973
48201332800,2019,29.689777,-95.3077088
48201333000,2019,29.6815377,-95.2852604
48071710202,2019,29.7607678,-94.843449
48071710201,2019,29.7908759,-94.8804313
48201341002,2019,29.5503433,-95.1445136
48201310101,2019,29.7525284,-95.3436349
48201510301,2019,29.7824771,-95.377939
48201311001,2019,29.7457725,-95.3037286
48201233502,2019,29.7625516,-95.2458797
48201211302,2019,29.7781578,-95.3230968
48201454902,2019,29.7493175,-95.7410644
48201100001,2019,29.7547559,-95.3621919
48201340702,2019,29.569193,-95.1406139
48201433004,2019,29.7168441,-95.5431959
48201340501,2019,29.5691771,-95.1206675
48201341303,2019,29.5651387,-95.1087269
48201252306,2019,29.7998786,-95.1334087
48201532301,2019,29.8587372,-95.5129694
48201432005,2019,29.7347017,-95.4926459
48201554701,2019,30.0029583,-95.5883784
48201554202,2019,30.0061995,-95.5751032
48201554201,2019,30.0021659,-95.5646443
48167722100,2019,29.4024261,-94.9088859
48167722300,2019,29.390119,-94.9240602
48167722600,2019,29.3892824,-94.9619207
48167722700,2019,29.3867309,-94.9893812
48167721207,2019,29.5195603,-95.0333103
48167721206,2019,29.5090996,-95.0530315
48167720509,2019,29.4961205,-95.1182804
48167721403,2019,29.5363733,-95.0462401
48167721302,2019,29.5313624,-95.0863641
48167721301,2019,29.5169711,-95.0837208
48167720703,2019,29.4802543,-95.0891522
48167721208,2019,29.5285371,-95.0200043
48167720511,2019,29.476734,-95.1120345
48167720602,2019,29.4559377,-95.0913162
48167720510,2019,29.4879695,-95.1224093
48167720512,2019,29.478908,-95.1224599
48167721211,2019,29.5000007,-95.0157978
48167720604,2019,29.4650862,-95.1035399
48167720508,2019,29.4910561,-95.1307551
48167721205,2019,29.5209786,-95.0547974
48201453401,2019,29.6544782,-95.5763225
48167725300,2019,29.2861118,-94.8267611
48167725400,2019,29.2819218,-94.8208616
48167725500,2019,29.2753211,-94.8191357
48167725600,2019,29.2676962,-94.8320423
48167725800,2019,29.2834323,-94.8633315
48167725900,2019,29.2607101,-94.8608274
48201534201,2019,29.9127214,-95.5480759
48201551703,2019,29.9152568,-95.5627546
48201540901,2019,29.8894857,-95.6244446
48201233001,2019,29.7971528,-95.1825606
48201233002,2019,29.8017233,-95.1701831
48201323801,2019,29.6743814,-95.1891936
48201323802,2019,29.673244,-95.1791015
48167724101,2019,29.3220243,-94.743232
48071990000,2019,29.5306499,-94.362333
48039661602,2019,29.3518648,-95.2516063
48039661601,2019,29.3911211,-95.2134101
48039990000,2019,28.9122556,-95.292401
48157670102,2019,29.5843101,-95.464378
48157670602,2019,29.5897531,-95.5019698
48157671002,2019,29.572435,-95.5325506
48157671001,2019,29.5738828,-95.5524569
