Geo,Year,TotEmp,RetEmp,SvcEmp
24,2019,8449,906,3257
27,2019,99,99,0
29,2019,550,344,206
32,2019,136,102,34
34,2019,43761,15620,22875
37,2019,1049,293,715
42,2019,2960,470,1204
44,2019,11750,870,10870
60,2019,68498,3116,61570
74,2019,43452,7392,29648
96,2019,40711,588,39804
98,2019,8119,952,4762
105,2019,7720,145,3176
122,2019,244,0,144
123,2019,22206,1492,20588
124,2019,56,44,12
127,2019,6490,378,6052
148,2019,39803,3224,36459
150,2019,6290,1108,5010
155,2019,4730,4656,62
157,2019,0,0,0
158,2019,1494,90,1318
159,2019,1160,436,724
169,2019,2110,141,1845
172,2019,6908,86,6754
173,2019,2699,202,2308
181,2019,72,0,0
187,2019,892,40,84
188,2019,138,94,44
189,2019,210,28,100
191,2019,6520,123,2696
192,2019,124,72,52
198,2019,5505,547,1627
204,2019,2292,430,1556
208,2019,2836,954,1777
213,2019,506,74,340
216,2019,930,76,772
221,2019,11884,2570,8746
233,2019,1398,838,560
234,2019,0,0,0
258,2019,7934,329,7304
261,2019,310,58,176
264,2019,2830,61,2769
265,2019,2319,145,2171
267,2019,550,74,436
268,2019,306,0,306
270,2019,386,140,246
271,2019,226,50,98
272,2019,36,30,0
276,2019,825,290,506
278,2019,1050,244,638
280,2019,1537,278,1259
282,2019,658,202,288
283,2019,310,10,98
284,2019,232,178,52
285,2019,124,106,18
286,2019,56,0,56
287,2019,128,2,126
288,2019,337,74,249
289,2019,66,24,42
290,2019,924,177,688
291,2019,415,22,393
292,2019,64,0,64
293,2019,1969,816,1030
294,2019,1583,342,1138
297,2019,200,28,112
298,2019,851,110,681
301,2019,1004,396,578
303,2019,1553,756,726
305,2019,1321,138,1101
307,2019,663,155,463
308,2019,646,490,156
309,2019,1010,856,154
310,2019,564,404,160
312,2019,42,14,2
313,2019,278,122,156
314,2019,934,378,525
316,2019,468,334,122
318,2019,882,248,634
319,2019,5265,129,4363
320,2019,96,76,20
321,2019,3812,1131,2474
322,2019,782,258,490
323,2019,1747,265,1352
324,2019,6493,1311,4154
325,2019,62,0,12
326,2019,3065,2121,774
327,2019,2369,1411,958
328,2019,1881,596,1174
329,2019,1420,566,806
330,2019,12006,620,11214
331,2019,1550,922,584
332,2019,1078,596,430
333,2019,1622,202,1414
334,2019,2776,1146,1422
335,2019,2000,1216,754
336,2019,1138,852,266
337,2019,1524,408,872
338,2019,1154,552,540
339,2019,1222,398,778
340,2019,1936,1310,608
341,2019,1340,828,502
342,2019,666,436,230
343,2019,534,214,180
344,2019,2439,460,1939
345,2019,2139,886,1221
347,2019,3088,1101,1883
348,2019,230,202,24
349,2019,3288,602,2490
350,2019,1294,704,544
351,2019,150,88,62
352,2019,1658,350,1262
353,2019,636,312,308
354,2019,939,12,925
355,2019,2216,1327,871
356,2019,2357,1652,703
357,2019,3329,1911,1362
358,2019,6930,2732,4110
359,2019,1718,868,702
360,2019,464,90,268
361,2019,2735,1278,1401
362,2019,250,188,62
363,2019,386,22,352
364,2019,638,28,582
365,2019,214,16,184
366,2019,224,26,198
367,2019,2348,448,1900
368,2019,3964,2189,1767
369,2019,680,114,526
370,2019,2197,913,1266
371,2019,6648,1403,2545
373,2019,1578,545,324
374,2019,1025,120,303
375,2019,326,160,120
376,2019,234,20,22
378,2019,1015,75,853
379,2019,1832,429,853
380,2019,3724,1903,748
381,2019,280,133,123
382,2019,2222,136,1052
383,2019,3766,983,1528
384,2019,1746,972,472
385,2019,2265,1789,388
386,2019,614,560,0
387,2019,1318,542,702
388,2019,264,20,244
389,2019,580,232,312
390,2019,2329,54,2228
391,2019,2440,601,1757
392,2019,1494,568,714
393,2019,1415,90,1253
394,2019,5211,1054,4043
395,2019,1454,622,280
396,2019,4626,2146,2108
397,2019,1765,795,804
398,2019,18,12,6
399,2019,2499,1348,1055
400,2019,206,64,118
401,2019,400,154,246
402,2019,600,98,490
403,2019,758,250,474
404,2019,198,84,92
405,2019,931,557,368
406,2019,402,210,72
407,2019,954,378,82
408,2019,1072,772,194
409,2019,1154,376,552
410,2019,432,168,176
411,2019,3583,1508,1541
412,2019,1728,686,924
413,2019,1306,576,568
414,2019,5014,1876,2820
415,2019,2493,749,1652
416,2019,640,176,240
417,2019,2267,1117,356
418,2019,1705,880,737
419,2019,4694,1562,2100
420,2019,1738,0,0
422,2019,2422,749,839
423,2019,4918,1875,1566
424,2019,5243,2502,957
425,2019,82,40,32
426,2019,1290,240,760
427,2019,122,8,92
428,2019,1422,983,169
429,2019,820,320,160
430,2019,12657,5482,1106
431,2019,307,242,58
432,2019,5557,1950,2412
433,2019,3104,495,2541
434,2019,723,325,392
435,2019,7699,205,6095
436,2019,9348,1259,7927
437,2019,3084,1100,1022
438,2019,2949,1695,846
439,2019,254,166,39
440,2019,383,229,14
441,2019,738,140,300
442,2019,1630,418,222
443,2019,1096,329,231
444,2019,808,808,0
445,2019,1648,202,234
447,2019,1720,179,106
449,2019,446,161,139
450,2019,1469,1106,190
451,2019,1451,211,624
452,2019,316,264,46
453,2019,1545,304,337
454,2019,824,397,387
455,2019,698,194,393
456,2019,554,344,168
457,2019,314,144,122
458,2019,2247,623,828
459,2019,408,314,88
460,2019,744,454,290
461,2019,673,306,91
462,2019,849,177,613
463,2019,536,346,178
464,2019,810,284,250
465,2019,776,442,290
466,2019,384,62,282
467,2019,512,356,144
468,2019,360,122,150
469,2019,608,168,382
470,2019,284,64,148
471,2019,748,549,169
472,2019,574,242,282
473,2019,256,230,26
474,2019,1985,293,1684
475,2019,557,144,371
476,2019,1108,414,344
477,2019,1868,386,420
478,2019,2252,308,68
480,2019,908,58,234
482,2019,394,134,232
483,2019,5534,414,812
484,2019,148,80,60
485,2019,394,170,190
486,2019,5541,434,1320
487,2019,1899,163,378
490,2019,728,544,184
491,2019,648,302,286
492,2019,850,458,340
493,2019,1804,1092,424
494,2019,1384,444,916
495,2019,665,108,525
496,2019,258,132,18
497,2019,368,150,196
498,2019,516,438,76
499,2019,370,150,216
500,2019,8,4,4
501,2019,190,130,42
502,2019,320,120,200
503,2019,542,154,388
504,2019,160,112,30
505,2019,284,94,182
506,2019,436,46,156
507,2019,172,94,44
508,2019,2877,470,775
511,2019,3550,830,218
512,2019,8583,2170,1299
517,2019,3128,760,624
518,2019,2916,130,848
519,2019,604,76,168
520,2019,684,16,0
521,2019,2134,182,376
523,2019,560,72,488
524,2019,1357,103,1090
526,2019,40,8,20
527,2019,360,258,26
528,2019,100,54,42
530,2019,1733,538,1064
531,2019,186,10,6
532,2019,144,79,29
533,2019,415,214,31
536,2019,832,194,378
537,2019,1726,586,703
538,2019,100,52,22
539,2019,755,149,168
540,2019,4127,791,1003
541,2019,86,34,18
542,2019,322,82,224
544,2019,248,38,74
545,2019,8030,701,1395
547,2019,1062,16,262
548,2019,63,29,4
549,2019,961,335,449
550,2019,1270,66,940
551,2019,136,14,52
553,2019,320,58,262
554,2019,356,276,34
555,2019,2,0,2
556,2019,636,146,432
557,2019,1729,371,767
561,2019,230,40,56
562,2019,98,70,28
563,2019,60,51,9
564,2019,460,116,254
565,2019,874,154,660
566,2019,548,176,234
567,2019,1134,24,54
568,2019,2014,1072,462
569,2019,2508,780,458
570,2019,1008,300,360
571,2019,841,142,259
572,2019,2057,804,1025
573,2019,1394,892,96
574,2019,1606,1000,594
575,2019,980,426,388
576,2019,784,168,304
577,2019,668,298,152
578,2019,800,44,6
579,2019,314,46,46
580,2019,742,134,424
581,2019,430,114,74
582,2019,2604,316,448
583,2019,586,162,242
584,2019,2140,1348,92
585,2019,460,84,322
586,2019,884,434,190
587,2019,436,294,108
588,2019,456,194,208
589,2019,2206,592,1576
590,2019,214,128,74
591,2019,1568,396,902
592,2019,2917,528,1931
593,2019,696,84,468
594,2019,488,180,126
595,2019,2128,386,754
596,2019,984,146,50
597,2019,602,72,152
598,2019,230,66,156
599,2019,351,108,239
600,2019,358,242,70
601,2019,288,160,122
602,2019,228,188,24
603,2019,382,126,216
604,2019,888,234,56
605,2019,704,98,606
606,2019,478,268,170
607,2019,3508,149,3359
608,2019,725,279,378
609,2019,114,62,52
610,2019,62,0,62
611,2019,358,264,84
612,2019,46,34,12
613,2019,404,114,256
614,2019,128,0,128
615,2019,40,38,2
616,2019,12,0,12
617,2019,46,20,26
618,2019,616,354,242
619,2019,648,118,442
620,2019,342,88,166
621,2019,150,20,130
622,2019,112,0,112
623,2019,74,36,28
624,2019,365,76,279
625,2019,710,158,436
626,2019,136,58,70
627,2019,122,6,110
628,2019,388,88,272
629,2019,198,98,100
630,2019,404,261,135
631,2019,354,200,154
632,2019,866,324,492
633,2019,342,102,196
634,2019,236,40,188
635,2019,484,146,324
636,2019,941,550,381
637,2019,13817,818,12955
644,2019,798,246,310
645,2019,3286,539,1494
647,2019,1452,694,722
649,2019,1152,144,880
650,2019,809,124,262
651,2019,3471,612,791
652,2019,537,126,104
653,2019,1864,1250,392
655,2019,2719,372,1261
657,2019,435,281,148
658,2019,190,74,88
659,2019,1706,998,328
660,2019,1350,582,396
661,2019,2138,516,386
662,2019,852,234,580
663,2019,1544,612,187
664,2019,1519,355,928
666,2019,1018,288,320
667,2019,504,264,106
669,2019,4615,498,2250
670,2019,1067,454,236
671,2019,4064,3136,852
672,2019,2002,1164,212
674,2019,887,250,385
675,2019,1774,514,696
676,2019,918,294,564
677,2019,314,116,186
679,2019,685,102,583
680,2019,236,130,106
681,2019,1095,410,683
682,2019,1343,596,729
683,2019,9356,18,9289
685,2019,12685,426,11630
687,2019,3760,698,844
688,2019,1523,262,1248
689,2019,970,140,472
690,2019,4139,330,2414
691,2019,8928,1418,6376
692,2019,2473,1681,472
693,2019,17658,118,17537
694,2019,296,168,106
695,2019,1531,800,472
696,2019,6157,100,6025
697,2019,9164,636,5586
699,2019,2992,88,2898
700,2019,64,0,52
702,2019,190,28,162
703,2019,1391,301,1050
704,2019,1230,96,68
705,2019,1366,390,962
706,2019,78,24,54
707,2019,1790,806,930
708,2019,168,74,94
709,2019,2167,1163,976
710,2019,202,34,46
711,2019,1592,678,872
712,2019,2652,711,1159
713,2019,1551,471,1056
714,2019,554,62,474
715,2019,1556,164,1288
716,2019,4104,3290,814
717,2019,5511,2406,2925
718,2019,971,35,886
719,2019,394,32,346
721,2019,1344,822,514
722,2019,11299,2078,9059
723,2019,2859,326,2508
724,2019,859,196,661
727,2019,2190,31,2152
728,2019,1865,781,1006
729,2019,3751,1199,2206
730,2019,5678,1210,4464
731,2019,2579,1594,837
732,2019,668,309,337
733,2019,2607,1700,793
734,2019,138,18,116
735,2019,1239,380,771
736,2019,3851,1224,2129
737,2019,242,32,198
738,2019,1014,374,506
739,2019,332,128,188
740,2019,4912,236,4672
741,2019,122,6,68
742,2019,987,118,415
743,2019,3500,553,2945
744,2019,814,279,513
745,2019,598,328,250
746,2019,1717,1254,452
747,2019,704,292,368
748,2019,6604,664,5932
749,2019,2728,1047,1628
750,2019,628,66,530
751,2019,2878,68,2648
752,2019,1268,462,741
753,2019,1873,108,1765
754,2019,3704,282,2362
755,2019,236,40,182
756,2019,6154,3459,2675
757,2019,262,2,230
758,2019,92,14,78
759,2019,3221,146,3018
760,2019,806,351,411
761,2019,8258,712,7528
762,2019,1155,358,795
763,2019,2046,252,1294
764,2019,568,114,434
765,2019,2989,1435,1542
766,2019,500,36,438
767,2019,7939,796,6909
768,2019,3185,2125,995
769,2019,4425,2526,1801
770,2019,26013,4505,21279
771,2019,10150,4537,5396
772,2019,1669,919,684
773,2019,16254,4081,11963
774,2019,18846,4701,13587
775,2019,6668,1816,4419
776,2019,17827,4733,12441
777,2019,806,178,600
778,2019,5347,574,3983
779,2019,2071,1556,487
780,2019,3627,1517,1857
781,2019,4268,2748,732
782,2019,1917,1324,543
783,2019,3053,1427,1362
784,2019,2223,1361,842
785,2019,3776,2777,898
786,2019,2767,1337,1310
787,2019,2313,1808,489
788,2019,948,238,684
789,2019,2778,1289,1465
790,2019,13212,3978,7998
791,2019,3626,1774,1398
792,2019,468,244,222
793,2019,3923,1841,765
794,2019,3954,1346,1947
795,2019,813,303,510
796,2019,9193,3586,4315
797,2019,2447,889,1448
798,2019,15266,2641,9991
799,2019,757,250,507
800,2019,7504,960,5684
801,2019,13153,1272,11597
802,2019,5293,1033,3832
804,2019,5099,2068,2217
805,2019,1297,604,617
806,2019,3088,1736,531
807,2019,2164,1085,336
808,2019,2929,482,2403
809,2019,14664,3950,9469
810,2019,4425,2109,1261
811,2019,3261,1814,1409
812,2019,6579,760,5801
813,2019,2330,1343,969
814,2019,1193,633,558
815,2019,1940,246,1642
816,2019,9807,1183,7810
817,2019,5084,1716,3135
818,2019,6766,1167,5088
819,2019,4539,2816,1701
820,2019,645,204,367
821,2019,3264,1670,1186
822,2019,436,70,360
823,2019,4488,1049,3256
824,2019,3888,1325,2477
825,2019,1767,622,1135
826,2019,148,66,76
827,2019,274,8,254
828,2019,4981,482,4499
829,2019,86,10,76
830,2019,312,36,258
831,2019,1069,528,492
832,2019,1008,59,905
833,2019,838,172,640
834,2019,518,0,118
835,2019,102,0,102
836,2019,5054,214,4615
837,2019,310,12,296
838,2019,664,256,408
839,2019,174,4,164
840,2019,172,4,164
841,2019,1118,106,994
842,2019,370,74,254
843,2019,988,386,586
844,2019,12603,221,12231
845,2019,142,24,116
846,2019,22452,10973,10835
847,2019,266,20,242
848,2019,7984,2404,5432
849,2019,5285,346,4762
850,2019,5097,1131,3674
851,2019,12803,2999,9774
852,2019,4426,2660,1730
853,2019,9867,4481,5064
854,2019,166,10,136
855,2019,910,498,340
856,2019,704,64,510
857,2019,2182,464,1672
858,2019,2479,368,2087
859,2019,3068,1100,1910
860,2019,680,84,460
861,2019,2807,1543,562
862,2019,6704,2329,3509
863,2019,4485,1680,484
864,2019,581,335,168
865,2019,3763,2473,729
866,2019,3139,1929,576
867,2019,6604,515,5136
868,2019,5601,2603,899
869,2019,2166,675,1222
871,2019,3836,3183,425
872,2019,1594,679,748
873,2019,1330,196,1072
874,2019,1703,467,871
875,2019,3224,728,1488
876,2019,224,112,82
877,2019,1835,313,708
878,2019,5178,2365,1844
879,2019,3568,1695,1572
880,2019,1937,1028,662
881,2019,2581,1365,976
882,2019,5401,445,4349
883,2019,1079,321,484
884,2019,1861,358,838
885,2019,1408,179,1079
886,2019,1382,390,787
887,2019,468,312,110
888,2019,3968,1052,2636
889,2019,1039,588,380
890,2019,5338,1861,2453
891,2019,512,251,231
892,2019,8439,2823,5004
893,2019,937,710,222
894,2019,4273,2877,1090
895,2019,604,298,194
896,2019,2169,425,1434
897,2019,4027,1497,2112
898,2019,1232,491,663
899,2019,11080,3181,2492
900,2019,3250,1367,1569
901,2019,9255,5259,2908
902,2019,4482,1060,1636
903,2019,3750,2842,206
904,2019,10232,4163,2521
905,2019,4106,1791,764
906,2019,5363,1418,2581
908,2019,3658,1924,1734
909,2019,11306,2704,4339
910,2019,4128,1489,1635
911,2019,2873,1625,884
912,2019,6635,2150,1451
913,2019,9119,2322,1702
914,2019,3672,555,1244
915,2019,8353,633,4969
916,2019,8626,1127,2740
917,2019,16537,3289,7643
918,2019,5642,842,3798
919,2019,4636,1757,2378
920,2019,20211,2838,14302
921,2019,5926,967,3433
922,2019,11443,995,8816
923,2019,866,260,140
924,2019,332,146,168
925,2019,2388,978,940
926,2019,1350,180,1074
927,2019,4840,1593,2878
928,2019,16434,971,12062
929,2019,1358,457,852
930,2019,4923,1369,3343
931,2019,2684,1455,817
932,2019,295,171,112
933,2019,2472,464,1473
934,2019,3112,635,1778
935,2019,2370,316,929
936,2019,5979,1626,958
937,2019,496,252,204
938,2019,4531,1744,2114
939,2019,3468,985,1795
940,2019,2742,494,1855
941,2019,884,324,254
942,2019,1324,530,270
943,2019,3401,597,2029
944,2019,3535,557,2139
945,2019,1318,633,507
946,2019,1313,722,356
947,2019,450,22,108
948,2019,4923,684,3964
949,2019,2413,389,1163
950,2019,210,168,42
951,2019,701,126,125
952,2019,1578,157,367
953,2019,692,178,342
954,2019,1343,114,215
955,2019,1282,303,779
956,2019,1187,218,742
957,2019,1189,227,818
958,2019,903,220,403
959,2019,1454,604,548
960,2019,10235,1266,7500
961,2019,1216,497,433
962,2019,187,31,156
963,2019,1108,209,495
964,2019,5521,431,4809
965,2019,574,178,204
966,2019,1822,1110,442
967,2019,216,136,80
968,2019,481,130,315
969,2019,10105,2298,5731
970,2019,2922,763,837
971,2019,4257,889,2952
972,2019,8222,4422,3320
973,2019,666,64,432
974,2019,4152,1206,2742
975,2019,3453,461,462
976,2019,2717,469,295
977,2019,2625,183,55
978,2019,2306,753,1025
979,2019,625,366,197
980,2019,774,398,219
981,2019,1880,571,396
982,2019,1106,988,108
983,2019,531,62,463
984,2019,336,48,220
985,2019,2254,64,1164
986,2019,491,188,295
987,2019,649,97,532
988,2019,643,261,368
989,2019,1173,395,654
990,2019,628,70,144
991,2019,828,248,314
992,2019,773,336,435
993,2019,1237,233,938
994,2019,938,101,797
995,2019,568,176,248
996,2019,208,86,56
997,2019,428,296,82
998,2019,650,227,164
999,2019,1005,600,397
1000,2019,1273,1136,43
1001,2019,1663,769,540
1002,2019,568,142,272
1004,2019,22577,1819,18377
1006,2019,2469,94,1342
1007,2019,6793,222,2661
1008,2019,826,256,424
1009,2019,7902,3347,465
1010,2019,2117,653,245
1011,2019,760,272,70
1012,2019,2922,2437,259
1013,2019,224,192,32
1014,2019,1928,64,88
1015,2019,4074,741,940
1016,2019,8578,768,5511
1017,2019,3060,274,208
1018,2019,685,250,409
1019,2019,946,724,122
1020,2019,748,410,320
1021,2019,1170,202,926
1022,2019,1065,154,869
1023,2019,1192,196,272
1024,2019,551,130,315
1025,2019,1916,244,618
1026,2019,1084,136,128
1027,2019,776,64,516
1028,2019,860,440,118
1029,2019,437,16,6
1030,2019,394,78,236
1031,2019,1854,217,564
1032,2019,3532,687,1479
1033,2019,3257,177,81
1034,2019,954,10,28
1035,2019,858,283,573
1036,2019,1617,617,535
1037,2019,728,248,374
1038,2019,2610,1029,439
1039,2019,680,212,266
1040,2019,572,300,126
1041,2019,290,54,26
1042,2019,102,0,34
1043,2019,667,162,40
1044,2019,322,132,98
1045,2019,863,136,47
1046,2019,2246,408,260
1047,2019,324,156,118
1048,2019,396,146,144
1049,2019,886,280,270
1050,2019,16,0,0
1051,2019,1038,92,36
1052,2019,574,194,280
1053,2019,2123,384,802
1054,2019,754,68,292
1055,2019,972,168,394
1056,2019,1108,258,454
1057,2019,618,386,128
1058,2019,1724,1204,506
1059,2019,798,332,188
1060,2019,1572,154,242
1061,2019,828,336,436
1062,2019,284,126,82
1063,2019,1114,324,218
1064,2019,1183,364,793
1065,2019,934,192,456
1066,2019,2190,127,1396
1067,2019,2970,1192,414
1068,2019,240,30,184
1069,2019,261,2,255
1070,2019,624,328,220
1071,2019,5842,1775,2776
1072,2019,1018,101,443
1073,2019,2170,671,813
1075,2019,1294,553,278
1076,2019,472,134,326
1077,2019,945,450,471
1078,2019,392,320,72
1079,2019,36027,4762,20825
1080,2019,4792,1324,1514
1081,2019,1930,476,268
1082,2019,360,158,152
1083,2019,478,10,190
1084,2019,584,230,216
1085,2019,234,32,56
1086,2019,2831,1263,1185
1087,2019,1324,358,617
1088,2019,1422,490,210
1089,2019,3450,2358,640
1090,2019,1982,434,1280
1091,2019,692,547,48
1092,2019,2610,463,542
1093,2019,490,136,212
1094,2019,1626,472,378
1095,2019,460,92,80
1096,2019,1485,676,621
1097,2019,2136,904,472
1098,2019,428,184,94
1099,2019,536,194,236
1100,2019,1492,346,1026
1101,2019,1708,622,864
1102,2019,1690,671,954
1103,2019,5552,2280,2763
1104,2019,1074,424,476
1105,2019,2314,885,1098
1106,2019,3212,740,1186
1107,2019,1370,390,656
1108,2019,672,244,168
1109,2019,28880,4058,24767
1112,2019,9099,1544,6908
1114,2019,10035,1245,7242
1116,2019,3176,1249,1919
1117,2019,1976,665,625
1118,2019,2264,461,1498
1119,2019,3046,1312,936
1120,2019,1694,577,297
1121,2019,8911,1345,4094
1122,2019,1260,350,432
1123,2019,1115,245,423
1125,2019,226,92,68
1126,2019,1042,452,522
1127,2019,180,156,20
1128,2019,19078,522,17840
1129,2019,1085,496,539
1130,2019,2040,436,768
1131,2019,508,104,44
1132,2019,704,262,290
1133,2019,194,28,146
1134,2019,522,152,286
1135,2019,116,78,18
1136,2019,1240,204,452
1137,2019,404,26,276
1138,2019,523,84,433
1139,2019,76,42,18
1140,2019,418,58,210
1141,2019,462,298,154
1142,2019,840,178,512
1143,2019,50,28,14
1144,2019,42,24,16
1145,2019,72,52,16
1146,2019,338,124,204
1147,2019,470,96,54
1148,2019,994,406,392
1149,2019,1626,878,172
1151,2019,370,166,138
1152,2019,430,180,148
1153,2019,772,634,74
1154,2019,1160,88,158
1155,2019,860,238,368
1156,2019,260,0,0
1157,2019,56,22,18
1158,2019,330,148,166
1159,2019,786,276,438
1160,2019,350,210,124
1161,2019,656,178,358
1162,2019,443,138,295
1163,2019,118,56,52
1164,2019,188,132,38
1165,2019,580,382,168
1166,2019,841,242,571
1167,2019,1196,392,754
1168,2019,676,444,152
1169,2019,152,40,110
1170,2019,932,132,734
1171,2019,68,2,30
1172,2019,292,24,4
1173,2019,368,88,254
1174,2019,1344,327,193
1175,2019,1300,298,546
1176,2019,4714,1032,748
1177,2019,5903,791,1158
1179,2019,6,6,0
1180,2019,390,18,362
1181,2019,124,40,80
1182,2019,30,0,0
1183,2019,0,0,0
1184,2019,334,166,140
1185,2019,1322,64,80
1186,2019,552,60,316
1187,2019,638,186,252
1188,2019,215,4,211
1189,2019,2623,381,1721
1190,2019,378,98,150
1191,2019,2138,716,508
1192,2019,1028,162,374
1193,2019,620,184,110
1194,2019,0,0,0
1195,2019,765,218,307
1196,2019,138,30,50
1197,2019,1496,330,574
1198,2019,146,56,60
1199,2019,226,20,50
1200,2019,874,310,432
1201,2019,202,24,62
1202,2019,177,7,145
1203,2019,0,0,0
1204,2019,28,0,16
1205,2019,244,10,18
1206,2019,122,74,34
1207,2019,986,48,50
1208,2019,729,214,443
1209,2019,1618,352,706
1210,2019,3250,120,2
1211,2019,1628,298,942
1212,2019,587,114,431
1213,2019,1180,236,484
1215,2019,758,102,10
1216,2019,3274,800,514
1217,2019,1582,824,654
1218,2019,2341,1498,702
1219,2019,533,270,263
1220,2019,5270,442,1251
1223,2019,4919,2114,2601
1224,2019,946,798,132
1225,2019,176,58,92
1226,2019,814,486,88
1227,2019,1418,518,792
1228,2019,1058,316,296
1229,2019,2520,980,356
1230,2019,1154,58,172
1231,2019,2198,1122,376
1232,2019,1960,186,132
1233,2019,702,56,100
1235,2019,114,28,46
1236,2019,2073,306,709
1237,2019,457,258,161
1238,2019,216,116,100
1239,2019,792,436,280
1240,2019,392,102,252
1241,2019,650,8,602
1242,2019,3970,1158,1308
1243,2019,568,210,324
1244,2019,4092,1937,2081
1245,2019,3815,1922,1743
1246,2019,2622,1306,1076
1247,2019,1437,444,563
1248,2019,1118,354,466
1249,2019,4518,1295,3140
1250,2019,1458,952,482
1251,2019,1166,346,806
1252,2019,1214,260,564
1253,2019,810,142,252
1254,2019,350,30,88
1255,2019,952,470,324
1256,2019,694,30,172
1259,2019,1448,310,1010
1260,2019,603,148,393
1261,2019,1470,212,90
1262,2019,1174,26,194
1263,2019,1760,138,322
1265,2019,908,158,224
1266,2019,1989,28,611
1267,2019,796,68,308
1268,2019,250,66,40
1269,2019,314,94,182
1270,2019,1326,278,870
1271,2019,458,280,174
1272,2019,394,194,156
1274,2019,1803,626,1165
1275,2019,528,184,112
1276,2019,3461,594,2039
1277,2019,3558,554,678
1278,2019,2468,1040,1258
1279,2019,264,0,0
1280,2019,280,146,134
1281,2019,926,828,30
1282,2019,1299,563,416
1283,2019,1160,640,336
1284,2019,1324,556,702
1285,2019,768,170,570
1286,2019,3972,934,1182
1287,2019,3418,1052,1078
1288,2019,986,726,240
1289,2019,2030,151,1405
1290,2019,1390,1154,230
1291,2019,352,140,206
1292,2019,884,406,444
1293,2019,2040,1132,780
1294,2019,2276,516,1495
1295,2019,1344,616,434
1296,2019,854,496,356
1297,2019,646,264,254
1298,2019,1949,988,683
1299,2019,112,48,42
1301,2019,516,6,156
1302,2019,234,64,148
1303,2019,1158,28,1120
1304,2019,628,283,183
1305,2019,950,86,448
1306,2019,722,290,166
1307,2019,271,26,245
1308,2019,738,416,236
1309,2019,1980,406,500
1310,2019,618,51,496
1311,2019,792,256,392
1313,2019,1594,222,1266
1314,2019,1155,187,609
1315,2019,1214,386,280
1316,2019,3891,84,381
1317,2019,1946,218,1170
1318,2019,1790,394,980
1320,2019,976,122,298
1321,2019,3199,1120,1343
1322,2019,5777,1324,1569
1323,2019,996,144,814
1324,2019,870,416,380
1325,2019,2030,540,572
1326,2019,753,82,305
1327,2019,981,396,549
1328,2019,1352,440,452
1329,2019,4324,475,3101
1330,2019,1410,545,811
1331,2019,492,158,288
1332,2019,1470,886,548
1333,2019,2112,694,936
1334,2019,1291,83,1120
1335,2019,1190,626,256
1336,2019,889,340,423
1337,2019,1058,450,474
1338,2019,1570,548,434
1339,2019,1414,434,452
1340,2019,893,166,405
1341,2019,370,106,148
1342,2019,598,28,440
1343,2019,664,252,310
1344,2019,1881,136,1163
1345,2019,1186,698,288
1346,2019,668,114,426
1347,2019,1555,726,194
1348,2019,1124,142,888
1349,2019,580,62,350
1350,2019,142,20,104
1351,2019,346,14,298
1352,2019,1656,496,1160
1353,2019,904,470,434
1354,2019,2104,735,1280
1355,2019,1110,932,136
1356,2019,1012,460,323
1357,2019,1100,280,62
1358,2019,1646,96,1532
1359,2019,738,74,664
1360,2019,1962,828,1132
1361,2019,2654,1525,1114
1362,2019,1955,398,1461
1363,2019,7399,740,6354
1364,2019,4020,547,3407
1365,2019,2968,2294,670
1366,2019,606,216,386
1367,2019,1075,591,364
1368,2019,518,184,296
1369,2019,736,400,230
1370,2019,1490,280,1060
1371,2019,2690,2376,274
1372,2019,712,462,240
1373,2019,744,142,594
1374,2019,122,46,72
1375,2019,380,194,186
1376,2019,374,188,178
1377,2019,5666,272,2584
1378,2019,254,204,46
1379,2019,68,20,34
1380,2019,494,200,210
1381,2019,300,28,86
1382,2019,3111,219,2095
1383,2019,369,102,175
1384,2019,2015,794,987
1385,2019,5734,774,4808
1386,2019,354,182,136
1387,2019,686,338,300
1388,2019,332,26,292
1389,2019,872,156,716
1390,2019,676,204,470
1391,2019,464,130,334
1392,2019,770,52,704
1393,2019,926,634,178
1394,2019,376,314,48
1395,2019,917,495,376
1396,2019,9182,2052,6142
1398,2019,1506,434,262
1400,2019,4894,977,1317
1401,2019,1507,486,433
1402,2019,1294,642,604
1403,2019,1589,154,756
1404,2019,3062,189,515
1405,2019,538,126,178
1406,2019,2451,228,817
1407,2019,1268,119,614
1408,2019,3441,911,1347
1409,2019,750,330,378
1410,2019,312,0,276
1411,2019,1006,360,514
1412,2019,216,126,70
1413,2019,382,168,190
1414,2019,198,102,78
1416,2019,214,42,166
1417,2019,34,10,24
1418,2019,82,58,24
1419,2019,100,36,58
1420,2019,206,70,136
1421,2019,629,66,547
1422,2019,220,56,164
1423,2019,344,128,158
1424,2019,338,210,66
1425,2019,418,208,188
1426,2019,1315,552,704
1427,2019,475,116,333
1428,2019,1782,899,598
1429,2019,2630,6,2
1430,2019,608,248,194
1431,2019,432,324,98
1432,2019,1128,746,338
1433,2019,279,34,58
1434,2019,1441,910,508
1435,2019,1881,982,522
1436,2019,60,40,20
1437,2019,140,40,50
1438,2019,496,58,432
1439,2019,215,42,161
1440,2019,540,122,368
1441,2019,1819,749,808
1442,2019,616,78,6
1443,2019,164,76,48
1444,2019,542,80,354
1445,2019,443,191,106
1446,2019,132,54,42
1447,2019,678,162,66
1448,2019,204,38,108
